state_code,district_code,sub_district_code,level,area_name,noofvillages,total_population,male_population,female_population
27,526,4254,SUB-DISTRICT,Akkalkot,138,250890,129267,121623
27,527,0,DISTRICT,Satara,1719,2433363,1219749,1213614
27,527,4255,SUB-DISTRICT,Mahabaleshwar,110,44543,22291,22252
27,527,4256,SUB-DISTRICT,Wai,126,163453,81313,82140
27,527,4257,SUB-DISTRICT,Khandala,65,118695,61005,57690
27,527,4258,SUB-DISTRICT,Phaltan,125,282495,145855,136640
27,527,4259,SUB-DISTRICT,Man,104,201514,102017,99497
27,527,4260,SUB-DISTRICT,Khatav,139,275274,136802,138472
27,527,4261,SUB-DISTRICT,Koregaon,138,215177,107343,107834
27,527,4262,SUB-DISTRICT,Satara,205,289825,145454,144371
27,527,4263,SUB-DISTRICT,Jaoli,153,101828,49181,52647
27,527,4264,SUB-DISTRICT,Patan,338,285730,138112,147618
27,527,4265,SUB-DISTRICT,Karad,216,454829,230376,224453
27,528,0,DISTRICT,Ratnagiri,1531,1351346,630213,721133
27,528,4266,SUB-DISTRICT,Mandangad,109,62123,27990,34133
27,528,4267,SUB-DISTRICT,Dapoli,172,144084,65656,78428
27,528,4268,SUB-DISTRICT,Khed,215,164723,78334,86389
27,528,4269,SUB-DISTRICT,Chiplun,164,211586,100997,110589
27,528,4270,SUB-DISTRICT,Guhagar,121,121588,53873,67715
27,528,4271,SUB-DISTRICT,Ratnagiri,196,212850,102847,110003
27,528,4272,SUB-DISTRICT,Sangameshwar,197,185654,86549,99105
27,528,4273,SUB-DISTRICT,Lanja,121,92609,42812,49797
27,528,4274,SUB-DISTRICT,Rajapur,236,156129,71155,84974
27,529,0,DISTRICT,Sindhudurg,740,742645,363268,379377
27,529,4275,SUB-DISTRICT,Devgad,98,120909,58938,61971
27,529,4276,SUB-DISTRICT,Vaibhavvadi,59,43845,20563,23282
27,529,4277,SUB-DISTRICT,Kankavli,105,110886,53835,57051
27,529,4278,SUB-DISTRICT,Malwan,134,93159,45347,47812
27,529,4279,SUB-DISTRICT,Vengurla,83,73409,36039,37370
27,529,4280,SUB-DISTRICT,Kudal,124,139609,69088,70521
27,529,4281,SUB-DISTRICT,Sawantwadi,82,111924,55216,56708
27,529,4282,SUB-DISTRICT,Dodamarg,55,48904,24242,24662
27,530,0,DISTRICT,Kolhapur,1195,2645992,1348815,1297177
27,530,4283,SUB-DISTRICT,Shahuwadi,133,180322,89170,91152
27,530,4284,SUB-DISTRICT,Panhala,129,251603,131472,120131
27,530,4285,SUB-DISTRICT,Hatkanangle,58,407228,210277,196951
27,530,4286,SUB-DISTRICT,Shirol,54,320133,164223,155910
27,530,4287,SUB-DISTRICT,Karvir,121,382004,199832,182172
27,530,4288,SUB-DISTRICT,Bavda,45,35772,18467,17305
27,530,4289,SUB-DISTRICT,Radhanagari,114,199713,103190,96523
27,530,4290,SUB-DISTRICT,Kagal,84,230072,117947,112125
27,530,4291,SUB-DISTRICT,Bhudargad,114,150368,75824,74544
27,530,4292,SUB-DISTRICT,Ajra,97,103008,48568,54440
27,530,4293,SUB-DISTRICT,Gadhinglaj,90,198549,97109,101440
27,530,4294,SUB-DISTRICT,Chandgad,156,187220,92736,94484
27,531,0,DISTRICT,Sangli,725,2102786,1071124,1031662
27,531,4295,SUB-DISTRICT,Shirala,95,162911,80838,82073
27,531,4296,SUB-DISTRICT,Walwa,96,351506,181554,169952
27,531,4297,SUB-DISTRICT,Palus,35,164909,85298,79611
27,531,4298,SUB-DISTRICT,Kadegaon,56,143019,71768,71251
27,531,4299,SUB-DISTRICT,Khanapur,66,121925,59931,61994
27,531,4300,SUB-DISTRICT,Atpadi,60,138455,69410,69045
27,531,4301,SUB-DISTRICT,Tasgaon,68,213456,108687,104769
27,531,4302,SUB-DISTRICT,Miraj,64,325954,167767,158187
27,531,4303,SUB-DISTRICT,Kavathemahankal,60,152327,77615,74712
27,531,4304,SUB-DISTRICT,Jat,125,328324,168256,160068
28,0,0,STATE,ANDHRA PRADESH,26286,56361702,28243241,28118461
28,532,0,DISTRICT,Adilabad,1590,1980980,985303,995677
28,532,4305,SUB-DISTRICT,Tamsi,31,39631,19615,20016
28,532,4306,SUB-DISTRICT,Adilabad,38,58955,29292,29663
28,532,4307,SUB-DISTRICT,Jainad,46,47904,23797,24107
28,532,4308,SUB-DISTRICT,Bela,41,38318,19942,18376
28,532,4309,SUB-DISTRICT,Talamadugu,27,34632,17227,17405
28,532,4310,SUB-DISTRICT,Gudihathnoor,21,30339,15185,15154
28,532,4311,SUB-DISTRICT,Inderavelly,34,47506,23592,23914
28,532,4312,SUB-DISTRICT,Narnoor,54,49239,25789,23450
28,532,4313,SUB-DISTRICT,Kerameri ,43,30724,15466,15258
28,532,4314,SUB-DISTRICT,Wankdi,35,35523,17724,17799
28,532,4315,SUB-DISTRICT,Sirpur (T),23,31130,15607,15523
28,532,4316,SUB-DISTRICT,Kouthala,28,50938,25638,25300
28,532,4317,SUB-DISTRICT,Bejjur,44,49284,24330,24954
28,532,4318,SUB-DISTRICT,Kagaznagar,35,52495,26519,25976
28,532,4319,SUB-DISTRICT,Asifabad ,51,35452,17827,17625
28,532,4320,SUB-DISTRICT,Jainoor,17,25111,12550,12561
28,532,4321,SUB-DISTRICT,Utnoor,37,47460,24510,22950
28,532,4322,SUB-DISTRICT,Ichoda,41,40482,20062,20420
28,532,4323,SUB-DISTRICT,Bazarhathnoor,28,28911,14546,14365
28,532,4324,SUB-DISTRICT,Boath,35,48216,23589,24627
28,532,4325,SUB-DISTRICT,Neradigonda,39,29633,14448,15185
28,532,4326,SUB-DISTRICT,Sirpur,26,26097,12972,13125
28,532,4327,SUB-DISTRICT,Rebbana,27,35859,18513,17346
28,532,4328,SUB-DISTRICT,Bhimini,30,26285,13225,13060
28,532,4329,SUB-DISTRICT,Dahegaon,38,34712,17131,17581
28,532,4330,SUB-DISTRICT,Vemanpalle,26,19532,9809,9723
28,532,4331,SUB-DISTRICT,Nennal,21,23534,11722,11812
28,532,4332,SUB-DISTRICT,Tandur,20,32617,16393,16224
28,532,4333,SUB-DISTRICT,Tiryani,37,26410,13129,13281
28,532,4334,SUB-DISTRICT,Jannaram,25,52883,26235,26648
28,532,4335,SUB-DISTRICT,Kaddam (Peddur),38,52703,25937,26766
28,532,4336,SUB-DISTRICT,Sarangapur,26,48820,22936,25884
28,532,4337,SUB-DISTRICT,Kuntala,26,34190,16674,17516
28,532,4338,SUB-DISTRICT,Kubeer,38,47984,23773,24211
28,532,4339,SUB-DISTRICT,Bhainsa,32,39653,19330,20323
28,532,4340,SUB-DISTRICT,Tanoor,31,39752,19852,19900
28,532,4341,SUB-DISTRICT,Mudhole,33,55923,27401,28522
28,532,4342,SUB-DISTRICT,Lokeswaram,26,34253,16309,17944
28,532,4343,SUB-DISTRICT,Dilawarpur,24,35780,17130,18650
28,532,4344,SUB-DISTRICT,Nirmal,33,51137,24221,26916
28,532,4345,SUB-DISTRICT,Laxmanchanda,22,36739,17515,19224
28,532,4346,SUB-DISTRICT,Mamda,29,32303,15570,16733
28,532,4347,SUB-DISTRICT,Khanapur,31,48499,24120,24379
28,532,4348,SUB-DISTRICT,Dandepalle,30,49741,24794,24947
28,532,4349,SUB-DISTRICT,Kasipet,19,16050,8114,7936
28,532,4350,SUB-DISTRICT,Bellampalle,12,26939,14134,12805
28,532,4351,SUB-DISTRICT,Kotapalle,34,33110,17034,16076
28,532,4352,SUB-DISTRICT,Mandamarri,8,15372,7743,7629
28,532,4353,SUB-DISTRICT,Luxettipet,20,39352,19874,19478
28,532,4354,SUB-DISTRICT,Mancherial,19,31676,15798,15878
28,532,4355,SUB-DISTRICT,Jaipur,32,50079,25183,24896
28,532,4356,SUB-DISTRICT,Chennur,29,31113,15477,15636
28,533,0,DISTRICT,Nizamabad,847,1962963,958837,1004126
28,533,4357,SUB-DISTRICT,Ranjal,10,38880,19403,19477
28,533,4358,SUB-DISTRICT,Navipet,29,55125,27096,28029
28,533,4359,SUB-DISTRICT,Nandipet,30,70598,33754,36844
28,533,4360,SUB-DISTRICT,Armur,19,57964,28078,29886
28,533,4361,SUB-DISTRICT,Balkonda,21,74183,35745,38438
28,533,4362,SUB-DISTRICT,Mortad,17,56153,27185,28968
28,533,4363,SUB-DISTRICT,Kammarpalle,14,42765,20795,21970
28,533,4364,SUB-DISTRICT,Bheemgal,24,62666,30493,32173
28,533,4365,SUB-DISTRICT,Velpur,16,42486,20610,21876
28,533,4366,SUB-DISTRICT,Jakranpalle,16,45505,22034,23471
28,533,4367,SUB-DISTRICT,Makloor,22,58588,28060,30528
28,533,4368,SUB-DISTRICT,Nizamabad,34,101348,49771,51577
28,533,4369,SUB-DISTRICT,Yedpalle,10,40028,19494,20534
28,533,4370,SUB-DISTRICT,Bodhan,35,66176,32371,33805
28,533,4371,SUB-DISTRICT,Kotgiri,31,56917,27920,28997
28,533,4372,SUB-DISTRICT,Madnoor,38,59002,29957,29045
28,533,4373,SUB-DISTRICT,Jukkal,33,53980,27552,26428
28,533,4374,SUB-DISTRICT,Bichkunda,35,64044,31970,32074
28,533,4375,SUB-DISTRICT,Birkoor,24,50391,24550,25841
28,533,4376,SUB-DISTRICT,Varni,26,72230,35311,36919
28,533,4377,SUB-DISTRICT,Dichpalle,19,71714,34817,36897
28,533,4378,SUB-DISTRICT,Dharpalle,14,47954,22936,25018
28,533,4379,SUB-DISTRICT,Sirkonda,21,51078,24673,26405
28,533,4380,SUB-DISTRICT,Machareddy,24,58443,28425,30018
28,533,4381,SUB-DISTRICT,Sadasivanagar,27,56005,27362,28643
28,533,4382,SUB-DISTRICT,Gandhari,34,58535,29435,29100
28,533,4383,SUB-DISTRICT,Banswada,16,40348,19406,20942
28,533,4384,SUB-DISTRICT,Pitlam,27,47581,23443,24138
28,533,4385,SUB-DISTRICT,Nizamsagar,26,36913,17889,19024
28,533,4386,SUB-DISTRICT,Yellareddy,28,31330,15055,16275
28,533,4387,SUB-DISTRICT,Nagareddipet,22,34601,16600,18001
28,533,4388,SUB-DISTRICT,Lingampet,23,48122,23405,24717
28,533,4389,SUB-DISTRICT,Tadwai,22,48585,23395,25190
28,533,4390,SUB-DISTRICT,Kamareddy,21,46130,22690,23440
28,533,4391,SUB-DISTRICT,Bhiknoor,19,59656,29157,30499
28,533,4392,SUB-DISTRICT,Domakonda,20,56939,28000,28939
28,534,0,DISTRICT,Karimnagar,1037,2825044,1401950,1423094
28,534,4393,SUB-DISTRICT,Ibrahimpatnam,18,52759,25569,27190
28,534,4394,SUB-DISTRICT,Mallapur,19,53870,26080,27790
28,534,4395,SUB-DISTRICT,Raikal,20,63907,31140,32767
28,534,4396,SUB-DISTRICT,Sarangapur,25,45006,21909,23097
28,534,4397,SUB-DISTRICT,Dharmapuri,23,78365,38285,40080
28,534,4398,SUB-DISTRICT,Velgatoor,24,51719,25824,25895
28,534,4399,SUB-DISTRICT,Ramagundam,17,32102,16060,16042
28,534,4400,SUB-DISTRICT,Kamanpur,19,57169,28918,28251
28,534,4401,SUB-DISTRICT,Manthani,31,54669,27141,27528
28,534,4402,SUB-DISTRICT,Kataram,28,37336,18617,18719
28,534,4403,SUB-DISTRICT,Mahadevpur,37,38489,18986,19503
28,534,4404,SUB-DISTRICT,Mutharam (Mahadevpur),21,26312,13187,13125
28,534,4405,SUB-DISTRICT,Malharrao,17,25343,12685,12658
28,534,4406,SUB-DISTRICT,Mutharam (Manthani),18,31567,15653,15914
28,534,4407,SUB-DISTRICT,Srirampur,17,41956,21125,20831
28,534,4408,SUB-DISTRICT,Peddapalle,21,60605,30119,30486
28,534,4409,SUB-DISTRICT,Julapalle,6,27661,13705,13956
28,534,4410,SUB-DISTRICT,Elgaid,9,22342,11127,11215
28,534,4411,SUB-DISTRICT,Dharmaram,17,54087,27035,27052
28,534,4412,SUB-DISTRICT,Gollapalle,22,44951,22029,22922
28,534,4413,SUB-DISTRICT,Mallial,15,47373,23125,24248
28,534,4414,SUB-DISTRICT,Jagtial,24,65134,32059,33075
28,534,4415,SUB-DISTRICT,Medipalle,19,51209,25268,25941
28,534,4416,SUB-DISTRICT,Koratla,14,41842,20474,21368
28,534,4417,SUB-DISTRICT,Metpalle,13,35790,17416,18374
28,534,4418,SUB-DISTRICT,Kathlapur,18,43986,20891,23095
28,534,4419,SUB-DISTRICT,Chandurthi,12,43596,21694,21902
28,534,4420,SUB-DISTRICT,Kodimial,15,43685,21358,22327
28,534,4421,SUB-DISTRICT,Pegadapalle,16,47981,23839,24142
28,534,4422,SUB-DISTRICT,Gangadhara,19,49251,24538,24713
28,534,4423,SUB-DISTRICT,Ramadugu,18,48253,23985,24268
28,534,4424,SUB-DISTRICT,Choppadandi,12,51288,25813,25475
28,534,4425,SUB-DISTRICT,Sultanabad,21,63454,31465,31989
28,534,4426,SUB-DISTRICT,Odela,11,42211,20964,21247
28,534,4427,SUB-DISTRICT,Manakondur,18,67854,33999,33855
28,534,4428,SUB-DISTRICT,Karimnagar,23,71823,35757,36066
28,534,4429,SUB-DISTRICT,Boinpalle,16,39240,19569,19671
28,534,4430,SUB-DISTRICT,Vemulawada,22,46769,23475,23294
28,534,4431,SUB-DISTRICT,Konaraopeta,19,40857,19873,20984
28,534,4432,SUB-DISTRICT,Yellareddipet,22,59633,29750,29883
28,534,4433,SUB-DISTRICT,Gambhiraopet,17,46878,23064,23814
28,534,4434,SUB-DISTRICT,Mustabad,15,44217,22046,22171
28,534,4435,SUB-DISTRICT,Sircilla,21,59490,29270,30220
28,534,4436,SUB-DISTRICT,Ellanthakunta,22,51278,25556,25722
28,534,4437,SUB-DISTRICT,Bejjanki,23,53945,26930,27015
28,534,4438,SUB-DISTRICT,Timmapur (LMD Colony),13,42862,21064,21798
28,534,4439,SUB-DISTRICT,Veenavanka,14,49041,24389,24652
28,534,4440,SUB-DISTRICT,Jammikunta,18,91892,46626,45266
28,534,4441,SUB-DISTRICT,Shankarapatnam,17,45302,22689,22613
28,534,4442,SUB-DISTRICT,Chigurumamidi,11,41859,20984,20875
28,534,4443,SUB-DISTRICT,Koheda,16,44645,22334,22311
28,534,4444,SUB-DISTRICT,Husnabad,24,78793,39593,39200
28,534,4445,SUB-DISTRICT,Saidapur,14,40801,20394,20407
28,534,4446,SUB-DISTRICT,Huzurabad,12,74721,37702,37019
28,534,4447,SUB-DISTRICT,Kamalapur,16,61413,31104,30309
28,534,4448,SUB-DISTRICT,Bheemadevarpalle,15,55886,27899,27987
28,534,4449,SUB-DISTRICT,Elkathurthi,13,40577,19800,20777
28,535,0,DISTRICT,Medak,1201,2305417,1152806,1152611
28,535,4450,SUB-DISTRICT,Kangti,32,52573,26818,25755
28,535,4451,SUB-DISTRICT,Manoor,45,59501,30387,29114
28,535,4452,SUB-DISTRICT,Narayankhed,35,66517,33612,32905
28,535,4453,SUB-DISTRICT,Kalher,24,51486,26024,25462
28,535,4454,SUB-DISTRICT,Shankarampet (A),22,34926,17319,17607
28,535,4455,SUB-DISTRICT,Papannapet,26,57149,27767,29382
28,535,4456,SUB-DISTRICT,Medak,35,68297,33148,35149
28,535,4457,SUB-DISTRICT,Ramayampet,24,68846,33962,34884
28,535,4458,SUB-DISTRICT,Dubbak,25,71847,35324,36523
28,535,4459,SUB-DISTRICT,Siddipet,21,58787,29071,29716
28,535,4460,SUB-DISTRICT,Chinnakodur,23,58271,28974,29297
28,535,4461,SUB-DISTRICT,Nangnoor,21,41794,20995,20799
28,535,4462,SUB-DISTRICT,Kondapak,21,48592,24216,24376
28,535,4463,SUB-DISTRICT,Thoguta,16,34488,17005,17483
28,535,4464,SUB-DISTRICT,Mirdoddi,17,42002,20637,21365
28,535,4465,SUB-DISTRICT,Doultabad,30,53824,26783,27041
28,535,4466,SUB-DISTRICT,Chegunta,28,53118,26127,26991
28,535,4467,SUB-DISTRICT,Shankarampet (R),20,44994,22098,22896
28,535,4468,SUB-DISTRICT,Kulcharam,21,35910,17509,18401
28,535,4469,SUB-DISTRICT,Tekmal,20,37879,18639,19240
28,535,4470,SUB-DISTRICT,Alladurg,20,47678,23745,23933
28,535,4471,SUB-DISTRICT,Regode,25,36167,18362,17805
28,535,4472,SUB-DISTRICT,Raikode,33,40732,20871,19861
28,535,4473,SUB-DISTRICT,Nyalkal,39,57110,28848,28262
28,535,4474,SUB-DISTRICT,Zahirabad,32,87009,44007,43002
28,535,4475,SUB-DISTRICT,Kohir,23,60638,30462,30176
28,535,4476,SUB-DISTRICT,Jharasangam,34,44583,22731,21852
28,535,4477,SUB-DISTRICT,Munpalle,30,40965,20661,20304
28,535,4478,SUB-DISTRICT,Pulkal,28,51386,25737,25649
28,535,4479,SUB-DISTRICT,Andole,26,45042,22017,23025
28,535,4480,SUB-DISTRICT,Kowdipalle,34,55518,27442,28076
28,535,4481,SUB-DISTRICT,Yeldurthy,22,42309,20842,21467
28,535,4482,SUB-DISTRICT,Tupran,33,60580,30333,30247
28,535,4483,SUB-DISTRICT,Gajwel,24,52303,26111,26192
28,535,4484,SUB-DISTRICT,Jagdevpur,28,47093,23266,23827
28,535,4485,SUB-DISTRICT,Wargal,22,44525,22540,21985
28,535,4486,SUB-DISTRICT,Mulug,27,44076,22168,21908
28,535,4487,SUB-DISTRICT,Shivampet,27,45132,22505,22627
28,535,4488,SUB-DISTRICT,Narsapur,33,53774,27297,26477
28,535,4489,SUB-DISTRICT,Hathnoora,32,55935,28554,27381
28,535,4490,SUB-DISTRICT,Sadasivpet,26,46417,23318,23099
28,535,4491,SUB-DISTRICT,Kondapur,23,42985,21681,21304
28,535,4492,SUB-DISTRICT,Sangareddy,25,58961,29936,29025
28,535,4493,SUB-DISTRICT,Jinnaram,25,49164,25185,23979
28,535,4494,SUB-DISTRICT,Patancheru,19,44632,22625,22007
28,535,4495,SUB-DISTRICT,Ramachandrapuram,5,9902,5147,4755
28,536,0,DISTRICT,Hyderabad,0,0,0,0
28,536,4496,SUB-DISTRICT,Shaikpet,0,0,0,0
28,536,4497,SUB-DISTRICT,Ameerpet,0,0,0,0
28,536,4498,SUB-DISTRICT,Secunderabad,0,0,0,0
28,536,4499,SUB-DISTRICT,Tirumalagiri,0,0,0,0
28,536,4500,SUB-DISTRICT,Maredpalle,0,0,0,0
28,536,4501,SUB-DISTRICT,Musheerabad,0,0,0,0
28,536,4502,SUB-DISTRICT,Amberpet,0,0,0,0
28,536,4503,SUB-DISTRICT,Himayathnagar,0,0,0,0
28,536,4504,SUB-DISTRICT,Nampally,0,0,0,0
28,536,4505,SUB-DISTRICT,Khairatabad,0,0,0,0
28,536,4506,SUB-DISTRICT,Asifnagar,0,0,0,0
28,536,4507,SUB-DISTRICT,Golconda,0,0,0,0
28,536,4508,SUB-DISTRICT,Bahadurpura,0,0,0,0
28,536,4509,SUB-DISTRICT,Bandlaguda,0,0,0,0
28,536,4510,SUB-DISTRICT,Charminar,0,0,0,0
28,536,4511,SUB-DISTRICT,Saidabad,0,0,0,0
28,537,0,DISTRICT,Rangareddy,817,1577569,801013,776556
28,537,4512,SUB-DISTRICT,Marpalle,28,51090,25714,25376
28,537,4513,SUB-DISTRICT,Mominpet,23,43261,21651,21610
28,537,4514,SUB-DISTRICT,Nawabpet,22,41283,20983,20300
28,537,4515,SUB-DISTRICT,Shankarpalle,25,65428,33190,32238
28,537,4516,SUB-DISTRICT,Serilingampally,0,0,0,0
28,537,4517,SUB-DISTRICT,Balanagar,0,0,0,0
28,537,4518,SUB-DISTRICT,Qutubullapur,2,1431,718,713
28,537,4519,SUB-DISTRICT,Medchal,25,57814,29448,28366
28,537,4520,SUB-DISTRICT,Shamirpet,27,72610,37839,34771
28,537,4521,SUB-DISTRICT,Malkajgiri,0,0,0,0
28,537,4522,SUB-DISTRICT,Keesara,12,27456,14024,13432
28,537,4523,SUB-DISTRICT,Ghatkesar,15,50517,26522,23995
28,537,4524,SUB-DISTRICT,Uppal,0,0,0,0
28,537,4525,SUB-DISTRICT,Hayathnagar,20,51601,26434,25167
28,537,4526,SUB-DISTRICT,Saroornagar,0,0,0,0
28,537,4527,SUB-DISTRICT,Rajendranagar,12,24590,12487,12103
28,537,4528,SUB-DISTRICT,Moinabad,26,56205,29032,27173
28,537,4529,SUB-DISTRICT,Chevella,36,58166,29549,28617
28,537,4530,SUB-DISTRICT,Vicarabad,25,32267,16302,15965
28,537,4531,SUB-DISTRICT,Dharur,37,44900,22392,22508
28,537,4532,SUB-DISTRICT,Bantwaram,24,33159,16533,16626
28,537,4533,SUB-DISTRICT,Peddemul,29,51893,25725,26168
28,537,4534,SUB-DISTRICT,Tandur,34,53661,26789,26872
28,537,4535,SUB-DISTRICT,Basheerabad,28,36851,18210,18641
28,537,4536,SUB-DISTRICT,Yelal,33,45295,22128,23167
28,537,4537,SUB-DISTRICT,Doma,28,48224,24168,24056
28,537,4538,SUB-DISTRICT,Gandeed,28,70387,35062,35325
28,537,4539,SUB-DISTRICT,Kulkacharla,30,70281,35780,34501
28,537,4540,SUB-DISTRICT,Pargi,35,62984,31420,31564
28,537,4541,SUB-DISTRICT,Pudur,33,44884,22712,22172
28,537,4542,SUB-DISTRICT,Shabad,25,51334,26135,25199
28,537,4543,SUB-DISTRICT,Shamshabad,36,52731,26976,25755
28,537,4544,SUB-DISTRICT,Maheswaram,30,65125,33792,31333
28,537,4545,SUB-DISTRICT,Kandukur,27,54587,28076,26511
28,537,4546,SUB-DISTRICT,Ibrahimpatnam,22,61657,31909,29748
28,537,4547,SUB-DISTRICT,Manchal,21,46488,23879,22609
28,537,4548,SUB-DISTRICT,Yacharam,19,49409,25434,23975
28,538,0,DISTRICT,Mahbubnagar,1465,3445336,1742438,1702898
28,538,4549,SUB-DISTRICT,Kodangal,19,53673,26545,27128
28,538,4550,SUB-DISTRICT,Bomraspet,25,55937,27858,28079
28,538,4551,SUB-DISTRICT,Kosgi,23,57495,28575,28920
28,538,4552,SUB-DISTRICT,Doulathabad,26,51497,25656,25841
28,538,4553,SUB-DISTRICT,Damaragidda,28,57946,28874,29072
28,538,4554,SUB-DISTRICT,Maddur,29,67395,33583,33812
28,538,4555,SUB-DISTRICT,Hanwada,18,55044,27690,27354
28,538,4556,SUB-DISTRICT,Nawabpet,26,52061,26310,25751
28,538,4557,SUB-DISTRICT,Balanagar,37,66668,33979,32689
28,538,4558,SUB-DISTRICT,Kondurg,36,60518,30534,29984
28,538,4559,SUB-DISTRICT,Farooqnagar,33,66958,34033,32925
28,538,4560,SUB-DISTRICT,Kothur,15,54722,28358,26364
28,538,4561,SUB-DISTRICT,Keshampet,20,42592,21715,20877
28,538,4562,SUB-DISTRICT,Talakondapalle,28,52835,27020,25815
28,538,4563,SUB-DISTRICT,Amangal,16,62034,32201,29833
28,538,4564,SUB-DISTRICT,Madgul,14,49133,25042,24091
28,538,4565,SUB-DISTRICT,Veldanda,19,46006,23276,22730
28,538,4566,SUB-DISTRICT,Midjil,28,52352,26259,26093
28,538,4567,SUB-DISTRICT,Jadcherla,27,52210,25828,26382
28,538,4568,SUB-DISTRICT,Mahbubnagar,15,38833,19398,19435
28,538,4569,SUB-DISTRICT,Koilkonda,36,66721,33816,32905
28,538,4570,SUB-DISTRICT,Narayanpet,21,56086,28072,28014
28,538,4571,SUB-DISTRICT,Utkoor,24,55885,27827,28058
28,538,4572,SUB-DISTRICT,Dhanwada,18,64039,31734,32305
28,538,4573,SUB-DISTRICT,Devarkadra,28,58385,29490,28895
28,538,4574,SUB-DISTRICT,Bhoothpur,17,49777,25144,24633
28,538,4575,SUB-DISTRICT,Thimmajipet,17,40424,20271,20153
28,538,4576,SUB-DISTRICT,Kalwakurthy,17,36035,18329,17706
28,538,4577,SUB-DISTRICT,Vangoor,23,50113,25511,24602
28,538,4578,SUB-DISTRICT,Amrabad,14,45589,22607,22982
28,538,4579,SUB-DISTRICT,Achampet,20,41450,21178,20272
28,538,4580,SUB-DISTRICT,Uppununthala,20,34225,17208,17017
28,538,4581,SUB-DISTRICT,Telkapalle,20,49585,24951,24634
28,538,4582,SUB-DISTRICT,Tadoor,23,38375,19311,19064
28,538,4583,SUB-DISTRICT,Nagarkurnool,21,47927,24185,23742
28,538,4584,SUB-DISTRICT,Bijinapalle,24,72647,36705,35942
28,538,4585,SUB-DISTRICT,Ghanpur,21,48771,24991,23780
28,538,4586,SUB-DISTRICT,Addakal,21,52381,26462,25919
28,538,4587,SUB-DISTRICT,Chinnachintakunta,22,44704,22118,22586
28,538,4588,SUB-DISTRICT,Narva,30,49359,24500,24859
28,538,4589,SUB-DISTRICT,Makthal,36,72028,36094,35934
28,538,4590,SUB-DISTRICT,Maganoor,30,47957,23851,24106
28,538,4591,SUB-DISTRICT,Dharur,25,65945,33070,32875
28,538,4592,SUB-DISTRICT,Atmakur,24,49208,24665,24543
28,538,4593,SUB-DISTRICT,Kothakota,32,60562,30756,29806
28,538,4594,SUB-DISTRICT,Peddamandadi,15,40303,20386,19917
28,538,4595,SUB-DISTRICT,Wanaparthy,20,47572,24404,23168
28,538,4596,SUB-DISTRICT,Gopalpeta,20,59345,30120,29225
28,538,4597,SUB-DISTRICT,Balmoor,19,38768,20097,18671
28,538,4598,SUB-DISTRICT,Lingal,16,34979,18055,16924
28,538,4599,SUB-DISTRICT,Peddakothapalle,23,56461,28853,27608
28,538,4600,SUB-DISTRICT,Kodair,19,44986,23143,21843
28,538,4601,SUB-DISTRICT,Pangal,27,60254,31269,28985
28,538,4602,SUB-DISTRICT,Pebbair,27,68690,35061,33629
28,538,4603,SUB-DISTRICT,Gadwal,18,51213,26090,25123
28,538,4604,SUB-DISTRICT,Maldakal,19,52579,26593,25986
28,538,4605,SUB-DISTRICT,Ghattu,22,72977,36480,36497
28,538,4606,SUB-DISTRICT,Ieej,18,85303,43192,42111
28,538,4607,SUB-DISTRICT,Itikyal,21,52926,27308,25618
28,538,4608,SUB-DISTRICT,Veepangandla,25,51336,26338,24998
28,538,4609,SUB-DISTRICT,Kollapur,24,67687,34863,32824
28,538,4610,SUB-DISTRICT,Waddepalle,20,69445,35293,34152
28,538,4611,SUB-DISTRICT,Manopad,25,51543,26132,25411
28,538,4612,SUB-DISTRICT,Alampur,21,44882,23181,21701
28,539,0,DISTRICT,Nalgonda,1107,2826302,1427716,1398586
28,539,4613,SUB-DISTRICT,Bommalaramaram,23,37248,18777,18471
28,539,4614,SUB-DISTRICT,M.Turkapalle,21,33797,17014,16783
28,539,4615,SUB-DISTRICT,Rajapet,18,34446,17565,16881
28,539,4616,SUB-DISTRICT,Yadagirigutta,15,39259,19566,19693
28,539,4617,SUB-DISTRICT,Alair,14,47365,23599,23766
28,539,4618,SUB-DISTRICT,Gundala,20,36190,18204,17986
28,539,4619,SUB-DISTRICT,Thirumalgiri,16,47657,24106,23551
28,539,4620,SUB-DISTRICT,Thungathurthi,20,57905,28679,29226
28,539,4621,SUB-DISTRICT,Nuthankal,21,56991,28833,28158
28,539,4622,SUB-DISTRICT,Atmakur (S),19,50970,25693,25277
28,539,4623,SUB-DISTRICT,Jaji Reddi Gudem,14,40785,20463,20322
28,539,4624,SUB-DISTRICT,Sali Gouraram,19,47075,23616,23459
28,539,4625,SUB-DISTRICT,Mothkur,23,55694,27911,27783
28,539,4626,SUB-DISTRICT,Atmakur (M),20,39194,19898,19296
28,539,4627,SUB-DISTRICT,Valigonda,27,56098,28596,27502
28,539,4628,SUB-DISTRICT,Bhongir,26,50199,25647,24552
28,539,4629,SUB-DISTRICT,Bibinagar,24,40178,20380,19798
28,539,4630,SUB-DISTRICT,Pochampalle,22,38089,19850,18239
28,539,4631,SUB-DISTRICT,Choutuppal,16,54244,27715,26529
28,539,4632,SUB-DISTRICT,Ramannapeta,20,41332,20497,20835
28,539,4633,SUB-DISTRICT,Chityala,15,41848,21434,20414
28,539,4634,SUB-DISTRICT,Narketpalle,19,50864,25916,24948
